,Customer ID,Satisfaction Score,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
139,4979-HPRFL,2,1,Q3,No,0,59,None,Yes,10.78,Yes,Yes,Fiber Optic,15,No,No,No,No,Yes,Yes,No,,,,Bank Withdrawal,93.85,5574.75,8.13,0,636.02,6202.64
140,5419-KLXBN,1,1,Q3,Yes,,46,,Yes,49.11,Yes,Yes,,17,Yes,,Yes,No,Yes,No,No,,Month-to-Month,Yes,Bank Withdrawal,100.7,4541.2,46.64,0,2259.06,6753.62
141,4104-PVRPS,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,5032-USPKF,3,1,Q3,No,0,16,None,,32.11,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.4,1581.2,47.2,0,513.76,2047.76
143,2777-PHDEI,2,1,Q3,No,,1,None,Yes,41.2,No,Yes,Fiber Optic,15,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,,69.5,0,80,41.2,190.7
144,7921-BEPCI,2,1,Q3,Yes,1,36,None,Yes,24.54,Yes,Yes,Fiber Optic,5,No,,No,No,,Yes,Yes,,Month-to-Month,Yes,Credit Card,85.25,3132.75,0,0,,4016.19
145,2115-BFTIW,1,1,Q3,No,0,45,None,Yes,10.67,No,Yes,DSL,,Yes,No,Yes,No,No,Yes,No,Yes,One Year,No,Credit Card,62.7,2791.5,0,0,480.15,3271.65
146,8199-ZLLSA,2,1,Q3,No,0,25,Offer C,Yes,46.34,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,,No,Yes,Month-to-Month,No,Credit Card,105.95,2655.25,0,0,1158.5,3813.75
147,3134-DSHVC,1,1,Q3,No,0,39,Offer C,Yes,41.93,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,,No,Month-to-Month,Yes,Bank Withdrawal,95.65,3759.05,0,150,,5544.32
148,3677-TNKIO,2,,Q3,Yes,1,,Offer C,,,No,Yes,Fiber Optic,,No,No,Yes,Yes,Yes,Yes,No,,Month-to-Month,Yes,Bank Withdrawal,98.9,2911.3,0,0,1486.45,4397.75
149,0774-IFUVM,,1,Q3,No,0,3,None,Yes,30.25,Yes,Yes,Fiber Optic,,No,No,No,No,No,,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.05,231.8,0,0,90.75,322.55
150,9948-YPTDG,1,,Q3,No,,1,None,Yes,33.84,No,Yes,Fiber Optic,5,No,No,No,No,,No,,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,69.75,0,0,33.84,103.59
151,1150-WFARN,,,Q3,No,0,33,Offer C,Yes,17.24,Yes,Yes,,25,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,110.45,3655.45,0,70,568.92,4294.37
152,7748-UMTRK,3,1,,No,0,19,,Yes,,Yes,Yes,Fiber Optic,15,No,No,Yes,,No,,No,Yes,Month-to-Month,,Bank Withdrawal,79.85,1471.75,0,0,318.82,1790.57
153,6007-TCTST,1,,Q3,Yes,2,,None,,26.99,No,Yes,Fiber Optic,2,No,No,No,No,Yes,No,,Yes,Month-to-Month,Yes,Credit Card,80.45,583.45,0,0,215.92,799.37
154,6897-RWMUB,1,1,,No,0,13,Offer D,Yes,7.22,Yes,Yes,Fiber Optic,28,Yes,No,No,No,Yes,Yes,No,Yes,,Yes,Bank Withdrawal,100.8,1308.1,0,0,93.86,1401.96
155,7852-LECYP,1,1,Q3,No,0,10,Offer D,Yes,7.51,No,Yes,Fiber Optic,18,No,No,No,No,No,,,Yes,,Yes,Bank Withdrawal,79.25,793.55,0,0,75.1,868.65
156,6308-CQRBU,1,1,Q3,No,0,1,,Yes,38.78,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,No,No,Yes,,Yes,Bank Withdrawal,86.05,86.05,0,0,38.78,124.83
157,1116-DXXDF,,1,Q3,No,,10,Offer D,No,0,No,,,4,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.7,329.8,0,0,0,329.8
158,3982-JGSFD,1,,Q3,,1,53,None,,21.67,Yes,Yes,Cable,6,,No,No,Yes,No,No,,No,One Year,Yes,Bank Withdrawal,60.05,3229.65,0,100,1148.51,4478.16
159,0594-UFTUL,1,1,Q3,Yes,1,16,Offer D,Yes,26.12,No,,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,,Yes,Credit Card,74.3,1178.25,0,,417.92,
160,1088-CNNKB,1,1,Q3,No,0,9,None,,,Yes,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.55,622.9,33.25,0,158.04,747.69
161,5440-VHLUL,1,1,Q3,Yes,1,32,Offer C,Yes,43.51,Yes,,Fiber Optic,22,No,No,Yes,Yes,Yes,,No,Yes,,Yes,,104.9,3351.55,33.73,0,1392.32,4710.14
162,9541-PWTWO,3,1,Q3,Yes,1,1,None,Yes,17.36,Yes,Yes,Fiber Optic,29,No,,No,No,No,No,No,,Month-to-Month,Yes,Bank Withdrawal,74.4,74.4,0,30,17.36,
163,8564-LDKFL,1,1,Q3,No,0,8,None,Yes,14.89,No,Yes,Fiber Optic,20,No,No,No,No,No,No,,Yes,,Yes,Bank Withdrawal,69.7,560.85,0,0,119.12,679.97
164,2815-CPTUL,3,1,Q3,Yes,1,,Offer D,Yes,30.63,Yes,Yes,Fiber Optic,27,No,,Yes,No,Yes,No,,Yes,Month-to-Month,Yes,Bank Withdrawal,98.1,1060.2,49.06,,367.56,1378.7
165,5808-TOTXO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2388-LAESQ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,6925-BAYGL,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,9938-EKRGF,3,1,Q3,Yes,1,47,None,,26.95,No,Yes,Fiber Optic,26,,No,No,No,No,,No,Yes,Month-to-Month,No,,70.55,,,0,1266.65,4548.91
169,0111-KLBQG,1,1,Q3,Yes,1,1,None,Yes,37.3,No,Yes,Fiber Optic,8,No,No,,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,,69.25,0,0,37.3,106.55
170,6898-MDLZW,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,2982-IHMFT,1,1,Q3,No,0,41,,Yes,22.56,Yes,Yes,Fiber Optic,15,,No,Yes,,,Yes,No,Yes,Month-to-Month,,Bank Withdrawal,99.8,4259.3,8.88,0,924.96,
172,6407-UTSLV,1,1,Q3,Yes,1,69,None,Yes,16.34,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.95,,,110,1127.46,7373.82
173,8039-EQPIM,3,1,Q3,,0,14,Offer D,Yes,,Yes,Yes,Fiber Optic,11,No,,No,No,No,,No,,Month-to-Month,Yes,Bank Withdrawal,74.95,1036.75,39.29,0,228.48,
174,4226-KKDON,,1,Q3,No,,32,Offer C,Yes,33.22,No,Yes,Fiber Optic,9,No,Yes,No,No,No,,No,,,,Bank Withdrawal,74.4,2276.95,44.31,0,1063.04,3295.68
175,4124-MMETB,3,1,Q3,Yes,1,50,None,Yes,4.6,No,,Cable,24,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.05,3444.85,0,0,230,3674.85
176,6994-KERXL,1,1,Q3,No,,2,None,No,0,No,Yes,DSL,13,,No,Yes,No,No,,No,Yes,Month-to-Month,Yes,Bank Withdrawal,,78.65,0,0,0,78.65
177,1501-SGHBW,1,1,Q3,No,0,23,None,Yes,17.62,Yes,,Fiber Optic,,No,Yes,Yes,No,Yes,Yes,No,Yes,,Yes,Bank Withdrawal,106.4,2483.5,0,0,405.26,
178,1422-DGUBX,3,1,Q3,No,,2,Offer E,,5.49,,Yes,Fiber Optic,25,No,No,No,No,Yes,No,,Yes,Month-to-Month,Yes,Bank Withdrawal,85.55,187.45,0,0,,198.43
179,2275-RBYQS,3,1,Q3,,1,30,Offer C,Yes,6.23,,Yes,Fiber Optic,4,No,Yes,Yes,No,No,No,No,Yes,,Yes,Credit Card,79.65,,0,0,,2552.05
180,4703-MQYKT,1,1,Q3,No,0,1,None,Yes,22.92,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.45,,0,0,,42.37
181,7551-DACSP,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2302-OUZXB,1,1,Q3,No,0,38,Offer C,Yes,47.39,Yes,Yes,Fiber Optic,2,No,No,No,,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.55,3734.25,0,0,1800.82,5535.07
183,6784-XYJAE,3,,Q3,No,0,2,Offer E,Yes,12.96,,Yes,Fiber Optic,20,No,Yes,,Yes,No,Yes,No,,Month-to-Month,Yes,Credit Card,95.1,180.25,0,0,,206.17
184,5176-OLSKT,1,1,Q3,Yes,1,3,Offer E,No,0,No,Yes,DSL,20,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,36.45,93.7,0,0,0,93.7
185,9626-VFRGG,1,1,Q3,No,0,,Offer E,No,0,,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.05,25.05,0,0,0,25.05
186,7883-ROJOC,1,1,Q3,Yes,1,43,Offer B,No,0,No,Yes,DSL,21,No,Yes,Yes,No,Yes,Yes,No,,Month-to-Month,No,Credit Card,55.55,,0,0,0,2342.2
187,2085-JVGAD,1,1,Q3,,2,,None,Yes,46.5,Yes,Yes,,4,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.65,856.65,0,0,465,1321.65
188,7593-JNWRU,1,1,Q3,Yes,,12,None,Yes,48.5,Yes,,,4,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,,Bank Withdrawal,,1218.55,,0,,1800.55
189,7270-BDIOA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,1047-NNCBF,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,5062-CJJKH,1,,Q3,No,0,1,Offer E,Yes,18.37,No,Yes,Fiber Optic,13,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.45,78.45,0,0,18.37,96.82
192,6645-MXQJT,3,1,,,0,9,Offer E,Yes,12.91,Yes,,Fiber Optic,21,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,,762.5,0,,116.19,878.69
193,4702-HDRKD,,1,Q3,No,0,38,Offer C,Yes,5.75,No,,,,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,,2497.35,0,0,218.5,2715.85
194,1430-SFQSA,2,1,Q3,No,0,51,Offer B,,19.49,,Yes,Fiber Optic,11,,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,97.8,4913.3,,0,993.99,5907.29
195,0582-AVCLN,3,1,Q3,No,0,2,None,Yes,23.46,Yes,Yes,Fiber Optic,25,No,No,No,No,No,No,,Yes,Month-to-Month,Yes,,,158.4,0,0,,205.32
196,9971-ZWPBF,1,1,Q3,No,0,,None,Yes,25.74,No,Yes,DSL,6,Yes,Yes,No,,No,No,No,Yes,Month-to-Month,No,Credit Card,54.85,104.2,,0,51.48,
197,8421-WZOOW,,1,Q3,Yes,1,1,None,Yes,4.89,Yes,Yes,Fiber Optic,11,No,No,,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.1,95.1,0,0,4.89,99.99
198,0495-ZBNGW,1,1,Q3,Yes,1,53,Offer B,Yes,7.94,Yes,Yes,Fiber Optic,,,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.9,5549.4,0,0,420.82,
199,8200-KLNYW,3,,Q3,No,0,72,,Yes,,Yes,Yes,Fiber Optic,2,No,Yes,,No,Yes,Yes,No,Yes,Two Year,,Bank Withdrawal,104.15,7689.95,0,0,434.16,8124.11
200,6584-VQMYT,1,,Q3,No,0,5,None,Yes,4.59,No,,Fiber Optic,11,No,No,No,No,Yes,Yes,,,,Yes,Bank Withdrawal,91.4,449.75,,0,22.95,472.7
201,5843-TTHGI,3,1,Q3,No,0,1,None,Yes,28.49,Yes,,Fiber Optic,18,No,No,No,No,No,,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.35,75.35,0,0,28.49,103.84
202,3729-OWRVL,2,1,Q3,No,,,None,Yes,4.1,Yes,,Fiber Optic,5,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,84.8,906.85,0,,45.1,951.95
203,2957-LOLHO,3,1,Q3,Yes,1,50,Offer B,Yes,31.56,Yes,,Fiber Optic,4,,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,95.05,,0,50,1578,6516.7
204,6339-DKLMK,1,1,Q3,No,0,5,None,Yes,18.69,No,Yes,DSL,28,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.35,237.25,0,,93.45,330.7
205,1135-LMECX,1,1,Q3,No,0,5,None,,36.36,Yes,,Fiber Optic,12,,,No,No,No,Yes,No,Yes,Month-to-Month,Yes,,89.8,502.6,0,,,684.4
206,7180-PISOG,1,1,,No,0,9,None,Yes,10.66,Yes,Yes,Fiber Optic,15,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,99.45,919.4,0,0,,1015.34
207,3137-LUPIX,1,1,Q3,No,,2,,Yes,9.55,No,Yes,Fiber Optic,28,,No,No,No,No,No,No,,Month-to-Month,Yes,Bank Withdrawal,70.2,115.95,0,0,19.1,135.05
208,6952-OMNWB,2,,Q3,Yes,2,51,Offer B,,,Yes,Yes,Cable,22,No,Yes,Yes,No,,,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.2,,,0,2222.58,6368.63
209,4302-ZYFEL,1,1,Q3,,0,26,Offer C,,1.26,Yes,Yes,Fiber Optic,18,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,105.75,2710.25,0,90,32.76,2833.01
210,4077-CROMM,2,1,Q3,,1,18,None,No,,No,Yes,DSL,12,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,48.35,810.7,0,0,,810.7
211,1596-BBVTG,1,,,Yes,,1,Offer E,,,No,Yes,Cable,9,Yes,No,No,,No,No,No,Yes,Month-to-Month,,Bank Withdrawal,49.55,49.55,,0,24.24,73.79
212,7217-JYHOQ,1,1,Q3,Yes,1,,Offer E,Yes,6.86,No,,DSL,20,No,Yes,No,No,,,No,Yes,,,Credit Card,50.15,,0,0,,128.82
213,6086-ESGRL,3,1,Q3,Yes,1,29,Offer C,Yes,35.38,Yes,Yes,Fiber Optic,21,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95.9,2745.2,,,1026.02,3821.22
214,1469-LBJQJ,1,1,Q3,Yes,1,46,Offer B,Yes,5.36,Yes,Yes,Fiber Optic,22,No,No,,,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101,,,0,246.56,
215,8755-OGKNA,3,1,Q3,No,0,1,Offer E,Yes,24.75,No,Yes,Fiber Optic,,No,,No,No,No,No,,No,Month-to-Month,Yes,,71.15,71.15,0,20,24.75,115.9
216,5501-TVMGM,1,1,Q3,No,0,20,None,Yes,11.82,Yes,Yes,,5,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.15,1520.9,0,,236.4,1757.3
217,4182-BGSIQ,3,1,Q3,Yes,1,46,,Yes,48.62,No,Yes,Fiber Optic,3,No,,No,,No,Yes,No,No,Month-to-Month,,Bank Withdrawal,80.4,3605.2,0,20,2236.52,5861.72
218,3128-YOVTD,1,1,Q3,No,0,1,Offer E,,26.22,No,Yes,Cable,22,Yes,No,,No,No,No,,Yes,Month-to-Month,Yes,,55.8,55.8,0,0,26.22,82.02
219,3061-BCKYI,1,1,Q3,No,0,41,Offer B,Yes,42.06,,Yes,Fiber Optic,,No,No,Yes,,Yes,Yes,,,,Yes,Bank Withdrawal,98.4,4187.75,0,0,1724.46,5912.21
220,3211-AAPKX,1,1,Q3,Yes,1,66,None,Yes,30.03,Yes,Yes,DSL,15,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Credit Card,79.4,5154.6,,,1981.98,7286.58
221,2778-OCLGR,2,1,Q3,No,0,10,None,,16.88,Yes,Yes,Fiber Optic,24,No,No,Yes,No,No,Yes,,,,Yes,Bank Withdrawal,89.8,914.3,0,0,168.8,1083.1
222,7439-DKZTW,3,1,Q3,,0,26,Offer C,Yes,34.69,No,Yes,Fiber Optic,27,No,,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.25,2351.8,,0,901.94,3253.74
223,0354-WYROK,1,1,Q3,,0,18,None,Yes,2.36,Yes,Yes,Fiber Optic,21,No,Yes,,Yes,,No,,Yes,Month-to-Month,Yes,Bank Withdrawal,85.45,1505.85,0,0,42.48,1548.33
224,3778-FOAQW,2,1,Q3,No,0,1,Offer E,Yes,,No,Yes,Fiber Optic,,No,No,No,No,No,No,No,Yes,Month-to-Month,,,,71.65,0,0,28.46,
225,7766-CLTIC,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,6595-YGXIT,1,,Q3,Yes,8,43,Offer B,Yes,31.25,Yes,Yes,Fiber Optic,20,No,Yes,,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,101,4388.4,0,150,1343.75,
227,3889-VWBID,1,1,Q3,Yes,3,25,Offer C,Yes,33.63,Yes,Yes,Fiber Optic,25,Yes,No,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,89.05,2177.45,0,0,840.75,3018.2
228,3976-NLDEZ,3,1,Q3,Yes,1,36,None,Yes,16.61,Yes,Yes,Fiber Optic,3,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,,3436.1,,0,597.96,4034.06
229,3181-MIZBN,2,1,,Yes,1,1,Offer E,Yes,49.6,No,Yes,Fiber Optic,13,,No,No,No,No,No,,Yes,Month-to-Month,No,Credit Card,70.85,70.85,0,,49.6,120.45
230,7602-MVRMB,2,1,,Yes,1,41,Offer B,Yes,45.04,Yes,Yes,Cable,29,No,Yes,,Yes,Yes,,No,Yes,One Year,Yes,Bank Withdrawal,111.95,4534.9,0,0,1846.64,6381.54
231,0396-UKGAI,3,1,Q3,,0,1,None,Yes,16.19,No,,Fiber Optic,12,No,No,No,,No,No,No,Yes,Month-to-Month,No,,,69.1,0,0,16.19,85.29
232,2482-CZGBB,2,1,Q3,No,0,2,,Yes,43.96,Yes,Yes,Fiber Optic,14,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.55,149.55,0,0,87.92,237.47
233,2607-DHDAK,2,1,Q3,No,0,,Offer B,Yes,,Yes,Yes,Fiber Optic,,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.2,,0,0,,6303.89
234,7017-VFULY,1,1,Q3,No,0,6,Offer E,Yes,8.91,No,Yes,Fiber Optic,27,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,74.4,434.1,0,20,53.46,
235,7032-LMBHI,1,,Q3,Yes,1,,Offer E,Yes,21.43,,Yes,Fiber Optic,12,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.55,646.85,0,0,150.01,796.86
236,5707-ORNDZ,1,1,Q3,No,0,20,Offer D,Yes,29.29,Yes,Yes,Fiber Optic,15,No,No,No,No,No,,Yes,Yes,Month-to-Month,Yes,,85.8,1727.5,0,0,585.8,2313.3
237,6365-HITVU,2,1,Q3,No,0,54,Offer B,Yes,33.49,Yes,Yes,Fiber Optic,8,No,,No,,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,101.5,5373.1,0,,,
238,8626-PTQGE,,1,,No,0,2,Offer E,Yes,15.32,,Yes,Fiber Optic,21,No,No,,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,131.65,0,0,,
239,4598-ZADCK,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,0942-KOWSM,,1,Q3,,1,68,None,,,Yes,Yes,Cable,,No,Yes,No,No,Yes,Yes,Yes,,Month-to-Month,Yes,Bank Withdrawal,100.2,6851.65,0,0,1450.44,8302.09
241,0214-JHPFW,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,4614-NUVZD,1,1,Q3,Yes,1,27,None,Yes,39.49,Yes,Yes,Fiber Optic,7,No,Yes,Yes,No,,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.55,2510.2,0,0,1066.23,3576.43
243,4090-KPJIP,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,6609-MXJHJ,2,1,Q3,Yes,1,5,None,Yes,6.66,Yes,Yes,Fiber Optic,14,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.9,343.95,0,,33.3,397.25
245,1597-FZREH,2,1,Q3,No,0,28,None,Yes,28.14,Yes,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,Yes,,Yes,,Yes,Bank Withdrawal,103.3,2890.65,0,0,787.92,3678.57
246,2657-VPXTA,3,1,Q3,No,0,24,None,Yes,3.23,Yes,,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,No,,Month-to-Month,,Credit Card,102.95,2496.7,0,0,77.52,2574.22
247,1952-DVVSW,2,1,Q3,Yes,7,,Offer B,Yes,8.75,Yes,Yes,Fiber Optic,13,Yes,,Yes,,Yes,Yes,,Yes,One Year,Yes,,109.55,4830.25,,0,376.25,5206.5
248,2685-SREOM,1,1,Q3,No,0,2,None,Yes,5.57,,Yes,Cable,24,Yes,No,Yes,No,Yes,No,No,,Month-to-Month,No,Bank Withdrawal,66.4,94.55,,0,11.14,
249,2007-QVGAW,2,1,Q3,Yes,6,66,None,Yes,49.85,Yes,,Fiber Optic,14,,No,No,Yes,Yes,Yes,No,,Month-to-Month,Yes,Credit Card,100.05,6871.9,0,,3290.1,10162
250,1583-IHQZE,2,1,Q3,Yes,,66,,Yes,27.75,,Yes,Fiber Optic,11,,No,Yes,Yes,Yes,,No,Yes,One Year,Yes,Credit Card,105.95,6975.25,0,0,1831.5,8806.75
251,2696-NARTR,1,1,Q3,,0,31,None,Yes,15.43,Yes,Yes,,2,No,,No,No,,,,Yes,Month-to-Month,Yes,Bank Withdrawal,73.9,2217.15,0,0,478.33,2695.48
252,1472-TNCWL,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,1897-RCFUM,3,1,Q3,No,0,24,None,,28.98,Yes,Yes,Fiber Optic,30,No,Yes,,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,2440.15,,,695.52,3135.67
254,7321-ZNSLA,2,1,Q3,No,0,2,None,Yes,43.66,No,Yes,DSL,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.15,92.65,0,,87.32,179.97
255,8016-ZMGMO,3,,Q3,,0,8,None,Yes,13.8,Yes,Yes,,6,No,No,No,,,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,,,0,0,110.4,
256,2869-ADAWR,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,5472-CVMDX,2,1,,No,0,,None,Yes,43.34,No,Yes,,2,No,No,No,No,Yes,No,No,,Month-to-Month,Yes,Bank Withdrawal,80.85,751.65,0,0,390.06,1141.71
258,6862-CQUMB,2,,Q3,No,0,49,Offer B,Yes,44.88,Yes,Yes,Fiber Optic,15,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,,90.85,,0,,2199.12,6714.97
259,0932-YIXYU,1,1,Q3,No,0,17,Offer D,,30.37,No,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.15,1496.9,0,0,,
260,4299-OPXEJ,2,,Q3,No,0,3,None,Yes,2.98,No,Yes,Fiber Optic,3,No,No,,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.9,260.9,0,0,8.94,269.84
261,4441-NIHPT,1,,Q3,No,0,30,None,Yes,,,Yes,Fiber Optic,8,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,99.7,2967.35,,80,,4355.65
262,3363-DTIVD,1,1,Q3,Yes,1,41,Offer B,Yes,45.84,Yes,Yes,Fiber Optic,18,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.75,3273.55,0,0,1879.44,5152.99
263,8865-TNMNX,1,1,,No,,72,None,Yes,25.77,Yes,Yes,,6,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,,No,Credit Card,,6440.25,,0,1855.44,8295.69
264,6214-EDAKZ,3,,,Yes,1,11,Offer D,Yes,1.28,Yes,Yes,Fiber Optic,14,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.55,1131.2,0,0,14.08,1145.28
265,0402-CQAJN,1,1,Q3,,,1,None,Yes,,,Yes,Cable,2,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.55,50.55,0,,,73.11
266,0657-DOGUM,1,1,Q3,No,0,4,None,Yes,26.23,Yes,Yes,,29,No,No,No,No,No,No,No,Yes,Month-to-Month,,Bank Withdrawal,74.9,,0,0,,426.67
267,4378-BZYFP,1,,Q3,No,0,25,None,Yes,36.5,,Yes,Fiber Optic,30,Yes,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,102.8,2660.2,0,0,912.5,3572.7
268,2359-KMGLI,,1,Q3,No,0,9,None,Yes,10.04,,Yes,Fiber Optic,13,,No,,No,,Yes,No,Yes,Month-to-Month,,Bank Withdrawal,83.85,790.15,0,0,90.36,880.51
269,0795-GMVQO,3,1,Q3,No,0,27,None,Yes,16.94,Yes,Yes,Fiber Optic,11,,No,Yes,,No,Yes,,,Month-to-Month,No,Credit Card,88.3,2467.75,0,0,457.38,2925.13
270,9821-POOTN,1,,Q3,,1,56,None,Yes,33.81,Yes,Yes,Cable,29,No,No,Yes,No,Yes,Yes,,No,Month-to-Month,Yes,Bank Withdrawal,100.65,5688.05,0,130,1893.36,7711.41
271,3736-BLEPA,3,1,Q3,Yes,1,66,,Yes,21.7,Yes,Yes,Cable,3,No,,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,80.55,5265.1,0,0,1432.2,
272,7682-AZNDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,8404-VIOMB,1,1,Q3,,1,24,None,No,0,No,Yes,DSL,5,,,,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,39.1,971.3,0,,,971.3
274,1724-BQUHA,1,1,Q3,Yes,1,65,None,Yes,18.69,Yes,Yes,Fiber Optic,30,,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,106.25,6979.8,0,0,1214.85,8194.65
