,Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Latitude,Longitude,Satisfaction Score,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Total Extra Data Charges,Total Revenue
102,6870-ECSHE,0.0,63.0,0.0,0.0,1.0,,0.0,38.63153,-120.842609,3.0,3.0,1.0,10.0,51.0,2.0,1.0,0.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,6152.38
103,7567-ECMCM,0.0,,0.0,0.0,1.0,1.0,2.0,36.27688,-117.033326,3.0,3.0,1.0,7.0,54.0,2.0,1.0,1.0,1.0,1.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4757.87
104,5575-GNVDE,1.0,55.0,,0.0,1.0,1.0,3.0,41.027281,-120.669427,3.0,3.0,1.0,0.0,32.0,5.0,1.0,0.0,1.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,259.92
105,3106-ULWFW,1.0,47.0,0.0,0.0,0.0,0.0,,34.281911,-118.556218,2.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,94.78
106,4451-RWASJ,,,,,,,,36.19204239161876,-117.272254,3.0,3.0,1.0,6.0,51.0,0.0,1.0,1.0,1.0,2.0,41.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,7029.35
107,4508-OEBEY,0.0,44.0,0.0,0.0,1.0,0.0,0.0,36.822715,-119.761826,3.0,3.0,1.0,7.0,72.0,0.0,1.0,1.0,0.0,2.0,20.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,8063.56
108,3146-JTQHR,1.0,75.0,0.0,1.0,1.0,0.0,0.0,39.884395,-122.587513,,3.0,1.0,1.0,37.0,3.0,1.0,1.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4895.72
109,8757-TFHHJ,,48.0,,,0.0,,0.0,33.762351,-117.488725,4.0,3.0,0.0,1.0,51.0,0.0,1.0,1.0,1.0,1.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,4204.450000000001
110,1163-VIPRI,0.0,72.0,0.0,1.0,0.0,0.0,0.0,38.033219,-119.7549407277953,3.0,3.0,0.0,0.0,69.0,0.0,1.0,1.0,1.0,0.0,20.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,9082.15
111,3258-SYSWS,1.0,51.0,0.0,0.0,0.0,1.0,1.0,34.137412,-118.207607,,3.0,0.0,0.0,34.0,3.0,1.0,1.0,1.0,2.0,20.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4286.71
112,9867-NNXLC,0.0,30.0,0.0,,0.0,0.0,0.0,36.19204239161876,-117.138286,,3.0,0.0,0.0,31.0,3.0,1.0,1.0,1.0,2.0,48.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3363.91
113,8207-VVMYB,0.0,66.0,0.0,,0.0,0.0,0.0,36.654614,-119.903674,3.0,3.0,0.0,0.0,55.0,0.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,100.0,7665.200000000001
114,4487-ZYJZK,1.0,33.0,0.0,,1.0,1.0,2.0,38.759751,-121.288545,5.0,3.0,1.0,3.0,32.0,0.0,1.0,1.0,1.0,2.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7966.41
115,1355-KUSBG,1.0,64.0,0.0,0.0,0.0,0.0,0.0,32.807867,-117.060993,2.0,3.0,0.0,0.0,42.0,0.0,1.0,1.0,1.0,2.0,16.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455
116,7799-LGRDP,0.0,22.0,,0.0,1.0,,,36.19204239161876,-117.307211,3.0,3.0,1.0,4.0,48.0,2.0,1.0,1.0,1.0,2.0,51.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,6967.55
117,5981-ZVXOT,0.0,70.0,0.0,1.0,,0.0,0.0,32.71346,-119.7549407277953,3.0,3.0,0.0,9.0,32.0,4.0,1.0,1.0,1.0,1.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1044.52
118,4955-VCWBI,,,,1.0,1.0,0.0,0.0,40.692523,-122.369876,1.0,3.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.05
119,4659-NZRUF,0.0,,1.0,0.0,1.0,,0.0,36.19204239161876,-117.199424,3.0,,,,,,,,,,,,,,,,,,,,,,,
120,4588-YBNIB,,,,,,,,36.19204239161876,-122.241383,4.0,3.0,1.0,8.0,32.0,0.0,0.0,0.0,1.0,3.0,15.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4549.05
121,0880-FVFWF,,19.0,1.0,0.0,0.0,0.0,0.0,33.141265,-116.967221,3.0,,,,,,,,,,,,,,,,,,,,,,,
122,6770-XUAGN,1.0,49.0,0.0,0.0,0.0,0.0,0.0,37.639029,-120.964772,1.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455
123,0485-ZBSLN,0.0,60.0,0.0,0.0,1.0,0.0,0.0,36.527243,-118.594938,3.0,3.0,1.0,1.0,22.0,4.0,1.0,0.0,1.0,0.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2055.01
124,3597-YASZG,1.0,57.0,0.0,0.0,1.0,0.0,,38.192608,-120.957842,,3.0,1.0,9.0,63.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2332.59
125,2971-SGAFL,0.0,,1.0,0.0,1.0,1.0,2.0,39.34128,-120.786867,5.0,3.0,1.0,7.0,69.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2015.86
126,4424-TKOPW,1.0,60.0,0.0,0.0,1.0,1.0,2.0,39.58458,-121.093256,3.0,3.0,1.0,6.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2585.92
127,7694-VLBWQ,,,,,,,,36.452211,-119.94575,3.0,,,,,,,,,,,,,,,,,,,,,,,
128,9871-ELEYA,,,,,,,,38.922812,-121.312005,3.0,3.0,1.0,3.0,67.0,0.0,1.0,1.0,1.0,2.0,10.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,7910.12
129,4020-KIUDI,1.0,73.0,0.0,1.0,1.0,1.0,3.0,34.223244,-119.18012,3.0,3.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,362.6
130,3318-ISQFQ,,,,,,,,,,5.0,3.0,1.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,748.67
131,0895-LNKRC,1.0,24.0,1.0,,1.0,0.0,0.0,37.941456,-119.7549407277953,,3.0,1.0,1.0,65.0,2.0,1.0,1.0,1.0,3.0,51.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3044.441077322455
132,7349-ALMUX,,,,,,,,40.617614,-122.512861,5.0,3.0,1.0,4.0,71.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3176.59
133,6374-NTQLP,0.0,19.0,1.0,0.0,1.0,1.0,3.0,34.122671,-118.112911,3.0,3.0,1.0,5.0,15.0,3.0,1.0,1.0,1.0,2.0,59.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1622.1
134,3096-JRDSO,0.0,39.0,0.0,0.0,0.0,0.0,0.0,33.001813,-117.263628,4.0,3.0,0.0,0.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1089.23
135,9018-PCIOK,1.0,44.0,0.0,0.0,1.0,1.0,1.0,,,4.0,3.0,0.0,1.0,33.0,3.0,1.0,0.0,1.0,3.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2656.56
136,9436-ZBZCT,0.0,34.0,0.0,0.0,,0.0,0.0,34.438581,-119.685368,4.0,3.0,0.0,0.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4158.76
137,4685-TFLLS,0.0,25.0,1.0,0.0,1.0,0.0,0.0,34.13658,-118.245839,3.0,3.0,1.0,7.0,1.0,5.0,1.0,0.0,1.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,10.0,95.63
138,5707-ORNDZ,0.0,67.0,0.0,1.0,0.0,0.0,0.0,36.19204239161876,-119.730885,1.0,3.0,0.0,0.0,20.0,4.0,1.0,1.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2313.3
139,5248-RPYWW,,,,,,,,36.19204239161876,-117.209774,5.0,,,,,,,,,,,,,,,,,,,,,,,
140,8714-CTZJW,1.0,40.0,0.0,0.0,0.0,0.0,0.0,32.886925,-117.152162,,3.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1171.72
141,6689-KXGBO,,,,,1.0,0.0,0.0,35.637715,-119.893068,4.0,3.0,1.0,0.0,70.0,0.0,1.0,0.0,1.0,3.0,85.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4038.29
142,5126-RCXYW,1.0,19.0,1.0,0.0,1.0,0.0,0.0,,,4.0,3.0,1.0,4.0,32.0,2.0,1.0,1.0,1.0,2.0,41.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7893.07
143,7460-ITWWP,1.0,35.0,0.0,0.0,0.0,0.0,0.0,39.134075,-119.7549407277953,,,,,,,,,,,,,,,,,,,,,,,,
144,9909-DFRJA,0.0,34.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-122.109666,4.0,3.0,0.0,0.0,21.0,4.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,770.4
145,7134-HBPBS,,60.0,0.0,0.0,1.0,,0.0,38.35363,-121.44195,,3.0,1.0,3.0,32.0,1.0,1.0,1.0,1.0,0.0,12.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3044.441077322455
146,0734-OXWBT,0.0,57.0,0.0,0.0,1.0,0.0,0.0,33.929704,-118.01208,3.0,,,,,,,,,,,,,,,,,,,,,,,
147,4815-GBTCD,1.0,45.0,0.0,0.0,1.0,,0.0,38.554383,-122.474773,3.0,3.0,1.0,3.0,70.0,1.0,1.0,0.0,1.0,2.0,21.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5781.099999999999
148,7020-OZKXZ,,,,,,,,38.759751,-121.288545,1.0,3.0,1.0,2.0,7.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,943.47
149,3133-PZNSR,,,,,,,,34.052842,-118.264495,4.0,3.0,0.0,0.0,18.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,581.31
150,9385-EHGDO,0.0,30.0,0.0,,,0.0,0.0,34.250069,-117.393949,4.0,3.0,0.0,3.0,7.0,0.0,1.0,0.0,1.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,795.22
151,8644-XYTSV,0.0,61.0,0.0,0.0,1.0,,0.0,40.390301,-123.412327,3.0,3.0,1.0,2.0,43.0,2.0,0.0,0.0,1.0,3.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2151.6
152,7547-EKNFS,1.0,,1.0,0.0,0.0,0.0,0.0,,,4.0,3.0,1.0,0.0,39.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2643.76
153,9700-ISPUP,1.0,29.0,1.0,0.0,1.0,1.0,,33.956445,-118.358634,5.0,3.0,1.0,3.0,22.0,0.0,1.0,0.0,1.0,3.0,27.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1846.92
154,9831-BPFRI,0.0,34.0,,0.0,0.0,0.0,0.0,38.508735,-121.678813,2.0,3.0,0.0,0.0,9.0,5.0,1.0,1.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,3044.441077322455
155,5481-NTDOH,,55.0,0.0,,1.0,1.0,3.0,37.808731,-122.238708,4.0,3.0,1.0,7.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,356.8
156,7180-PISOG,1.0,67.0,,1.0,0.0,0.0,0.0,36.19204239161876,-117.937007,1.0,3.0,0.0,0.0,9.0,0.0,1.0,1.0,1.0,2.0,15.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1015.34
157,2692-BUCFV,1.0,35.0,,0.0,,0.0,0.0,33.540604,-117.10909,3.0,3.0,1.0,6.0,32.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2936.4300000000003
158,3354-OADJP,1.0,51.0,0.0,0.0,0.0,,0.0,38.731771,-119.7549407277953,,3.0,0.0,0.0,26.0,0.0,1.0,0.0,1.0,2.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2957.32
159,6680-NENYN,1.0,68.0,0.0,,0.0,0.0,0.0,33.912246,-118.236773,5.0,3.0,0.0,0.0,57.0,0.0,1.0,1.0,1.0,2.0,15.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,90.0,7833.1
160,3387-PLKUI,0.0,68.0,,,0.0,0.0,0.0,32.770393,-115.60915,1.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,327.71000000000004
161,9894-EZEWG,0.0,72.0,0.0,1.0,1.0,,0.0,40.363446,-123.835041,3.0,3.0,1.0,10.0,31.0,3.0,0.0,0.0,1.0,1.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1580.1
162,3061-BCKYI,1.0,,0.0,1.0,0.0,0.0,0.0,34.003243,-117.138286,1.0,3.0,0.0,0.0,41.0,2.0,1.0,0.0,1.0,2.0,20.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5912.21
163,4323-ELYYB,,,,,,,,,,3.0,3.0,1.0,1.0,14.0,4.0,1.0,1.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1449.96
164,1333-PBMXB,0.0,38.0,0.0,0.0,1.0,0.0,0.0,34.432843,-118.730106,1.0,,,,,,,,,,,,,,,,,,,,,,,
165,4945-RVMTE,1.0,27.0,1.0,0.0,1.0,1.0,2.0,41.162295,-119.7549407277953,4.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,47.9
166,9508-ILZDG,0.0,74.0,,1.0,1.0,0.0,0.0,34.269449,-118.768471,3.0,3.0,1.0,7.0,66.0,1.0,1.0,1.0,1.0,2.0,15.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,8503.11
167,6927-WTFIV,1.0,45.0,0.0,0.0,0.0,0.0,0.0,36.768774,-119.762633,1.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,76.84
168,6339-YPSAH,1.0,50.0,0.0,0.0,1.0,0.0,0.0,41.932207,-120.135941,4.0,,,,,,,,,,,,,,,,,,,,,,,
169,9754-CLVZW,0.0,38.0,0.0,0.0,1.0,1.0,2.0,37.736535,-122.45732,4.0,3.0,1.0,1.0,32.0,0.0,1.0,0.0,1.0,2.0,29.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8234.77
170,2809-ILCYT,1.0,53.0,0.0,0.0,1.0,1.0,3.0,38.809175,-121.171375,4.0,3.0,1.0,3.0,72.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3044.441077322455
171,3870-MQAMG,,73.0,0.0,1.0,,0.0,0.0,37.161544,-121.649371,1.0,3.0,1.0,1.0,29.0,0.0,1.0,1.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,2834.9
172,2212-LYASK,0.0,70.0,0.0,,1.0,0.0,0.0,38.493888,-122.777141,1.0,3.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,2.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,7768.44
173,2800-VEQXM,,43.0,0.0,0.0,0.0,0.0,,33.992416,-117.807874,3.0,3.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3005.8
174,0298-XACET,0.0,53.0,0.0,,1.0,0.0,0.0,33.657433,-117.04254,,3.0,1.0,9.0,50.0,2.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,6488.9
175,0428-AXXLJ,1.0,27.0,1.0,0.0,0.0,0.0,0.0,38.339996,-122.935056,3.0,3.0,0.0,0.0,32.0,1.0,1.0,1.0,0.0,2.0,73.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7668.82
176,7993-PYKOF,0.0,57.0,0.0,0.0,,0.0,,38.984756,-121.345074,,3.0,1.0,9.0,64.0,0.0,1.0,0.0,1.0,1.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,5869.360000000001
177,6608-QQLVK,1.0,44.0,0.0,0.0,0.0,0.0,0.0,35.523991,-118.400432,,3.0,0.0,0.0,32.0,0.0,1.0,1.0,1.0,2.0,20.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1556.18
178,1577-HKTFG,,20.0,1.0,0.0,0.0,0.0,0.0,,,,3.0,0.0,0.0,60.0,0.0,1.0,1.0,1.0,2.0,20.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455
179,6348-SNFUS,0.0,73.0,0.0,1.0,1.0,0.0,0.0,,,3.0,3.0,1.0,1.0,32.0,0.0,1.0,1.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,115.72
180,1230-QAJDW,0.0,48.0,0.0,0.0,1.0,1.0,1.0,38.233879,-120.861666,4.0,3.0,1.0,7.0,45.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3044.441077322455
181,7395-XWZOY,1.0,72.0,0.0,1.0,1.0,0.0,0.0,40.059385,-122.091481,4.0,3.0,1.0,4.0,72.0,0.0,1.0,1.0,1.0,2.0,19.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,110.0,9351.09
182,6281-FKEWS,0.0,54.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-119.7549407277953,3.0,3.0,0.0,0.0,47.0,2.0,0.0,0.0,1.0,3.0,23.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3044.441077322455
183,9355-NPPFS,0.0,68.0,0.0,1.0,1.0,0.0,0.0,32.707892,-119.7549407277953,2.0,,,,,,,,,,,,,,,,,,,,,,,
184,7055-JCGNI,,,,,,,,35.930782,-121.189757,,3.0,0.0,0.0,32.0,2.0,1.0,1.0,1.0,2.0,30.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,8435.6
185,8383-SGHJU,1.0,40.0,0.0,0.0,1.0,1.0,1.0,32.852947,-114.850784,4.0,3.0,1.0,1.0,70.0,4.0,1.0,1.0,1.0,2.0,20.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10373.65
186,9025-AOMKI,1.0,41.0,0.0,0.0,0.0,0.0,,37.739113,-122.175602,3.0,3.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455
187,3521-HTQTV,1.0,29.0,1.0,0.0,0.0,0.0,,33.674583,-114.71612,5.0,3.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,231.36
188,1907-YLNYW,0.0,59.0,0.0,0.0,0.0,0.0,,36.19204239161876,-119.7645,3.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455
189,6416-YJTTB,0.0,19.0,1.0,0.0,1.0,0.0,0.0,38.7904,-121.236973,4.0,3.0,1.0,0.0,71.0,1.0,1.0,1.0,1.0,2.0,82.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7723.94
190,2511-ALLCS,0.0,29.0,,0.0,0.0,0.0,0.0,36.19204239161876,-122.407992,3.0,3.0,0.0,0.0,60.0,0.0,1.0,1.0,1.0,1.0,27.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120.0,6436.5
191,4129-LYCOI,,56.0,0.0,0.0,0.0,0.0,0.0,38.486938,-121.395805,2.0,3.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,111.44
192,8652-YHIYU,0.0,19.0,1.0,0.0,1.0,1.0,,39.783747,-120.661032,,3.0,1.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,267.83000000000004
193,9067-YGSCA,1.0,36.0,0.0,0.0,1.0,0.0,0.0,36.19204239161876,-122.491642,3.0,3.0,1.0,2.0,24.0,0.0,1.0,0.0,1.0,2.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3044.441077322455
194,9552-TGUZV,1.0,32.0,0.0,0.0,1.0,1.0,1.0,36.19204239161876,-118.149953,3.0,3.0,1.0,1.0,72.0,0.0,0.0,0.0,1.0,1.0,16.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,60.0,4724.5
195,6072-NUQCB,,,,,,,,,,3.0,3.0,1.0,1.0,32.0,0.0,1.0,0.0,1.0,2.0,11.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7364.52
196,2219-MVUSO,,62.0,0.0,0.0,1.0,1.0,3.0,,,4.0,3.0,1.0,8.0,70.0,0.0,1.0,0.0,1.0,2.0,53.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,,3044.441077322455
197,8067-NIOYM,0.0,68.0,0.0,1.0,0.0,0.0,0.0,34.110845,-118.259595,,3.0,0.0,0.0,32.0,0.0,1.0,0.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,655.2
198,8155-IBNHG,,,,,,,,37.766556,-121.976784,,3.0,1.0,5.0,64.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2020.64
199,4833-QTJNO,,23.0,,0.0,0.0,0.0,0.0,34.505273,-117.955054,3.0,,,,,,,,,,,,,,,,,,,,,,,
200,3627-FCRDW,0.0,27.0,1.0,0.0,0.0,0.0,0.0,37.348129,-121.98469,5.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,565.8199999999999
201,9332-GYWLO,,,1.0,0.0,,0.0,0.0,37.479926,-120.230424,5.0,3.0,0.0,0.0,14.0,4.0,1.0,0.0,1.0,1.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1454.53
202,8314-HTWVE,,,,,,,,37.327069,-121.916819,3.0,3.0,1.0,5.0,25.0,0.0,1.0,0.0,1.0,3.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,1727.35
203,3836-FZSDJ,,,,,,,,36.19204239161876,-119.7549407277953,5.0,,,,,,,,,,,,,,,,,,,,,,,
