,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Latitude,Longitude,Satisfaction Score,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Total Extra Data Charges,Total Revenue
97,0.0,25.0,1.0,0.0,1.0,1.0,0.0,32.79697,-116.969082,3.0,3.0,1.0,10.0,23.0,0.0,1.0,1.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2094.7200000000003
98,0.0,44.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-117.232376,3.0,3.0,0.0,0.0,32.0,4.0,1.0,0.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,181.14
99,0.0,34.0,0.0,0.0,0.0,0.0,0.0,33.890853,-118.297967,3.0,3.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,144.22
100,1.0,76.0,0.0,1.0,0.0,0.0,0.0,38.232389,-122.324944,3.0,3.0,0.0,4.0,13.0,0.0,1.0,0.0,1.0,1.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1437.05
101,0.0,30.0,0.0,0.0,1.0,0.0,1.0,38.232389,-122.324944,4.0,3.0,1.0,3.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3044.441077322455
102,0.0,63.0,0.0,0.0,1.0,0.0,0.0,38.63153,-120.842609,3.0,3.0,1.0,10.0,51.0,2.0,1.0,0.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,6152.38
103,0.0,63.0,0.0,0.0,1.0,1.0,2.0,36.27688,-117.033326,3.0,3.0,1.0,7.0,54.0,2.0,1.0,1.0,1.0,1.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4757.87
104,1.0,55.0,0.0,0.0,1.0,1.0,3.0,41.027281,-120.669427,3.0,3.0,1.0,0.0,32.0,5.0,1.0,0.0,1.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,259.92
105,1.0,47.0,0.0,0.0,0.0,0.0,3.0,34.281911,-118.556218,2.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,94.78
106,1.0,47.0,0.0,0.0,0.0,0.0,3.0,36.19204239161876,-117.272254,3.0,3.0,1.0,6.0,51.0,0.0,1.0,1.0,1.0,2.0,41.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,7029.35
107,0.0,44.0,0.0,0.0,1.0,0.0,0.0,36.822715,-119.761826,3.0,3.0,1.0,7.0,72.0,0.0,1.0,1.0,0.0,2.0,20.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,8063.56
108,1.0,75.0,0.0,1.0,1.0,0.0,0.0,39.884395,-122.587513,3.0,3.0,1.0,1.0,37.0,3.0,1.0,1.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4895.72
109,1.0,48.0,0.0,1.0,0.0,0.0,0.0,33.762351,-117.488725,4.0,3.0,0.0,1.0,51.0,0.0,1.0,1.0,1.0,1.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4204.450000000001
110,0.0,72.0,0.0,1.0,0.0,0.0,0.0,38.033219,-119.7549407277953,3.0,3.0,0.0,0.0,69.0,0.0,1.0,1.0,1.0,0.0,20.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,9082.15
111,1.0,51.0,0.0,0.0,0.0,1.0,1.0,34.137412,-118.207607,3.0,3.0,0.0,0.0,34.0,3.0,1.0,1.0,1.0,2.0,20.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4286.71
112,0.0,30.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-117.138286,3.0,3.0,0.0,0.0,31.0,3.0,1.0,1.0,1.0,2.0,48.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3363.91
113,0.0,66.0,0.0,0.0,0.0,0.0,0.0,36.654614,-119.903674,3.0,3.0,0.0,0.0,55.0,0.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,100.0,7665.200000000001
114,1.0,33.0,0.0,0.0,1.0,1.0,2.0,38.759751,-121.288545,5.0,3.0,1.0,3.0,32.0,0.0,1.0,1.0,1.0,2.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7966.41
115,1.0,64.0,0.0,0.0,0.0,0.0,0.0,32.807867,-117.060993,2.0,3.0,0.0,0.0,42.0,0.0,1.0,1.0,1.0,2.0,16.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455
116,0.0,22.0,0.0,0.0,1.0,0.0,0.0,36.19204239161876,-117.307211,3.0,3.0,1.0,4.0,48.0,2.0,1.0,1.0,1.0,2.0,51.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,6967.55
117,0.0,70.0,0.0,1.0,1.0,0.0,0.0,32.71346,-119.7549407277953,3.0,3.0,0.0,9.0,32.0,4.0,1.0,1.0,1.0,1.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1044.52
118,0.0,70.0,0.0,1.0,1.0,0.0,0.0,40.692523,-122.369876,1.0,3.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.05
119,0.0,70.0,1.0,0.0,1.0,0.0,0.0,36.19204239161876,-117.199424,3.0,3.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.05
120,0.0,70.0,1.0,0.0,1.0,0.0,0.0,36.19204239161876,-122.241383,4.0,3.0,1.0,8.0,32.0,0.0,0.0,0.0,1.0,3.0,15.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4549.05
121,0.0,19.0,1.0,0.0,0.0,0.0,0.0,33.141265,-116.967221,3.0,3.0,1.0,8.0,32.0,0.0,0.0,0.0,1.0,3.0,15.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4549.05
122,1.0,49.0,0.0,0.0,0.0,0.0,0.0,37.639029,-120.964772,1.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455
123,0.0,60.0,0.0,0.0,1.0,0.0,0.0,36.527243,-118.594938,3.0,3.0,1.0,1.0,22.0,4.0,1.0,0.0,1.0,0.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2055.01
124,1.0,57.0,0.0,0.0,1.0,0.0,0.0,38.192608,-120.957842,3.0,3.0,1.0,9.0,63.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2332.59
125,0.0,57.0,1.0,0.0,1.0,1.0,2.0,39.34128,-120.786867,5.0,3.0,1.0,7.0,69.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2015.86
126,1.0,60.0,0.0,0.0,1.0,1.0,2.0,39.58458,-121.093256,3.0,3.0,1.0,6.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2585.92
127,1.0,60.0,0.0,0.0,1.0,1.0,2.0,36.452211,-119.94575,3.0,3.0,1.0,6.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2585.92
128,1.0,60.0,0.0,0.0,1.0,1.0,2.0,38.922812,-121.312005,3.0,3.0,1.0,3.0,67.0,0.0,1.0,1.0,1.0,2.0,10.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,7910.12
129,1.0,73.0,0.0,1.0,1.0,1.0,3.0,34.223244,-119.18012,3.0,3.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,362.6
130,1.0,73.0,0.0,1.0,1.0,1.0,3.0,34.223244,-119.18012,5.0,3.0,1.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,748.67
131,1.0,24.0,1.0,1.0,1.0,0.0,0.0,37.941456,-119.7549407277953,5.0,3.0,1.0,1.0,65.0,2.0,1.0,1.0,1.0,3.0,51.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3044.441077322455
132,1.0,24.0,1.0,1.0,1.0,0.0,0.0,40.617614,-122.512861,5.0,3.0,1.0,4.0,71.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3176.59
133,0.0,19.0,1.0,0.0,1.0,1.0,3.0,34.122671,-118.112911,3.0,3.0,1.0,5.0,15.0,3.0,1.0,1.0,1.0,2.0,59.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1622.1
134,0.0,39.0,0.0,0.0,0.0,0.0,0.0,33.001813,-117.263628,4.0,3.0,0.0,0.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1089.23
135,1.0,44.0,0.0,0.0,1.0,1.0,1.0,33.001813,-117.263628,4.0,3.0,0.0,1.0,33.0,3.0,1.0,0.0,1.0,3.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2656.56
136,0.0,34.0,0.0,0.0,1.0,0.0,0.0,34.438581,-119.685368,4.0,3.0,0.0,0.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4158.76
137,0.0,25.0,1.0,0.0,1.0,0.0,0.0,34.13658,-118.245839,3.0,3.0,1.0,7.0,1.0,5.0,1.0,0.0,1.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,10.0,95.63
138,0.0,67.0,0.0,1.0,0.0,0.0,0.0,36.19204239161876,-119.730885,1.0,3.0,0.0,0.0,20.0,4.0,1.0,1.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2313.3
139,0.0,67.0,0.0,1.0,0.0,0.0,0.0,36.19204239161876,-117.209774,5.0,3.0,0.0,0.0,20.0,4.0,1.0,1.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2313.3
140,1.0,40.0,0.0,0.0,0.0,0.0,0.0,32.886925,-117.152162,5.0,3.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1171.72
141,1.0,40.0,0.0,0.0,1.0,0.0,0.0,35.637715,-119.893068,4.0,3.0,1.0,0.0,70.0,0.0,1.0,0.0,1.0,3.0,85.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4038.29
142,1.0,19.0,1.0,0.0,1.0,0.0,0.0,35.637715,-119.893068,4.0,3.0,1.0,4.0,32.0,2.0,1.0,1.0,1.0,2.0,41.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7893.07
143,1.0,35.0,0.0,0.0,0.0,0.0,0.0,39.134075,-119.7549407277953,4.0,3.0,1.0,4.0,32.0,2.0,1.0,1.0,1.0,2.0,41.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7893.07
144,0.0,34.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-122.109666,4.0,3.0,0.0,0.0,21.0,4.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,770.4
145,0.0,60.0,0.0,0.0,1.0,0.0,0.0,38.35363,-121.44195,4.0,3.0,1.0,3.0,32.0,1.0,1.0,1.0,1.0,0.0,12.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3044.441077322455
146,0.0,57.0,0.0,0.0,1.0,0.0,0.0,33.929704,-118.01208,3.0,3.0,1.0,3.0,32.0,1.0,1.0,1.0,1.0,0.0,12.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3044.441077322455
147,1.0,45.0,0.0,0.0,1.0,0.0,0.0,38.554383,-122.474773,3.0,3.0,1.0,3.0,70.0,1.0,1.0,0.0,1.0,2.0,21.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5781.099999999999
148,1.0,45.0,0.0,0.0,1.0,0.0,0.0,38.759751,-121.288545,1.0,3.0,1.0,2.0,7.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,943.47
149,1.0,45.0,0.0,0.0,1.0,0.0,0.0,34.052842,-118.264495,4.0,3.0,0.0,0.0,18.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,581.31
150,0.0,30.0,0.0,0.0,1.0,0.0,0.0,34.250069,-117.393949,4.0,3.0,0.0,3.0,7.0,0.0,1.0,0.0,1.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,795.22
151,0.0,61.0,0.0,0.0,1.0,0.0,0.0,40.390301,-123.412327,3.0,3.0,1.0,2.0,43.0,2.0,0.0,0.0,1.0,3.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2151.6
152,1.0,61.0,1.0,0.0,0.0,0.0,0.0,40.390301,-123.412327,4.0,3.0,1.0,0.0,39.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2643.76
153,1.0,29.0,1.0,0.0,1.0,1.0,0.0,33.956445,-118.358634,5.0,3.0,1.0,3.0,22.0,0.0,1.0,0.0,1.0,3.0,27.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1846.92
154,0.0,34.0,1.0,0.0,0.0,0.0,0.0,38.508735,-121.678813,2.0,3.0,0.0,0.0,9.0,5.0,1.0,1.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,3044.441077322455
155,0.0,55.0,0.0,0.0,1.0,1.0,3.0,37.808731,-122.238708,4.0,3.0,1.0,7.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,356.8
156,1.0,67.0,0.0,1.0,0.0,0.0,0.0,36.19204239161876,-117.937007,1.0,3.0,0.0,0.0,9.0,0.0,1.0,1.0,1.0,2.0,15.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1015.34
157,1.0,35.0,0.0,0.0,0.0,0.0,0.0,33.540604,-117.10909,3.0,3.0,1.0,6.0,32.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2936.4300000000003
158,1.0,51.0,0.0,0.0,0.0,0.0,0.0,38.731771,-119.7549407277953,3.0,3.0,0.0,0.0,26.0,0.0,1.0,0.0,1.0,2.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2957.32
159,1.0,68.0,0.0,0.0,0.0,0.0,0.0,33.912246,-118.236773,5.0,3.0,0.0,0.0,57.0,0.0,1.0,1.0,1.0,2.0,15.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,90.0,7833.1
160,0.0,68.0,0.0,0.0,0.0,0.0,0.0,32.770393,-115.60915,1.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,327.71000000000004
161,0.0,72.0,0.0,1.0,1.0,0.0,0.0,40.363446,-123.835041,3.0,3.0,1.0,10.0,31.0,3.0,0.0,0.0,1.0,1.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1580.1
162,1.0,72.0,0.0,1.0,0.0,0.0,0.0,34.003243,-117.138286,1.0,3.0,0.0,0.0,41.0,2.0,1.0,0.0,1.0,2.0,20.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5912.21
163,1.0,72.0,0.0,1.0,0.0,0.0,0.0,34.003243,-117.138286,3.0,3.0,1.0,1.0,14.0,4.0,1.0,1.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1449.96
164,0.0,38.0,0.0,0.0,1.0,0.0,0.0,34.432843,-118.730106,1.0,3.0,1.0,1.0,14.0,4.0,1.0,1.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1449.96
165,1.0,27.0,1.0,0.0,1.0,1.0,2.0,41.162295,-119.7549407277953,4.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,47.9
166,0.0,74.0,1.0,1.0,1.0,0.0,0.0,34.269449,-118.768471,3.0,3.0,1.0,7.0,66.0,1.0,1.0,1.0,1.0,2.0,15.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,8503.11
167,1.0,45.0,0.0,0.0,0.0,0.0,0.0,36.768774,-119.762633,1.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,76.84
168,1.0,50.0,0.0,0.0,1.0,0.0,0.0,41.932207,-120.135941,4.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,76.84
169,0.0,38.0,0.0,0.0,1.0,1.0,2.0,37.736535,-122.45732,4.0,3.0,1.0,1.0,32.0,0.0,1.0,0.0,1.0,2.0,29.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8234.77
170,1.0,53.0,0.0,0.0,1.0,1.0,3.0,38.809175,-121.171375,4.0,3.0,1.0,3.0,72.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3044.441077322455
171,1.0,73.0,0.0,1.0,1.0,0.0,0.0,37.161544,-121.649371,1.0,3.0,1.0,1.0,29.0,0.0,1.0,1.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2834.9
172,0.0,70.0,0.0,1.0,1.0,0.0,0.0,38.493888,-122.777141,1.0,3.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,2.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7768.44
173,0.0,43.0,0.0,0.0,0.0,0.0,0.0,33.992416,-117.807874,3.0,3.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3005.8
174,0.0,53.0,0.0,0.0,1.0,0.0,0.0,33.657433,-117.04254,3.0,3.0,1.0,9.0,50.0,2.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6488.9
175,1.0,27.0,1.0,0.0,0.0,0.0,0.0,38.339996,-122.935056,3.0,3.0,0.0,0.0,32.0,1.0,1.0,1.0,0.0,2.0,73.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7668.82
176,0.0,57.0,0.0,0.0,0.0,0.0,0.0,38.984756,-121.345074,3.0,3.0,1.0,9.0,64.0,0.0,1.0,0.0,1.0,1.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,5869.360000000001
177,1.0,44.0,0.0,0.0,0.0,0.0,0.0,35.523991,-118.400432,3.0,3.0,0.0,0.0,32.0,0.0,1.0,1.0,1.0,2.0,20.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1556.18
178,1.0,20.0,1.0,0.0,0.0,0.0,0.0,35.523991,-118.400432,3.0,3.0,0.0,0.0,60.0,0.0,1.0,1.0,1.0,2.0,20.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455
179,0.0,73.0,0.0,1.0,1.0,0.0,0.0,35.523991,-118.400432,3.0,3.0,1.0,1.0,32.0,0.0,1.0,1.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,115.72
180,0.0,48.0,0.0,0.0,1.0,1.0,1.0,38.233879,-120.861666,4.0,3.0,1.0,7.0,45.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3044.441077322455
181,1.0,72.0,0.0,1.0,1.0,0.0,0.0,40.059385,-122.091481,4.0,3.0,1.0,4.0,72.0,0.0,1.0,1.0,1.0,2.0,19.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,110.0,9351.09
182,0.0,54.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-119.7549407277953,3.0,3.0,0.0,0.0,47.0,2.0,0.0,0.0,1.0,3.0,23.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3044.441077322455
183,0.0,68.0,0.0,1.0,1.0,0.0,0.0,32.707892,-119.7549407277953,2.0,3.0,0.0,0.0,47.0,2.0,0.0,0.0,1.0,3.0,23.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3044.441077322455
184,0.0,68.0,0.0,1.0,1.0,0.0,0.0,35.930782,-121.189757,2.0,3.0,0.0,0.0,32.0,2.0,1.0,1.0,1.0,2.0,30.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,8435.6
185,1.0,40.0,0.0,0.0,1.0,1.0,1.0,32.852947,-114.850784,4.0,3.0,1.0,1.0,70.0,4.0,1.0,1.0,1.0,2.0,20.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10373.65
186,1.0,41.0,0.0,0.0,0.0,0.0,1.0,37.739113,-122.175602,3.0,3.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455
187,1.0,29.0,1.0,0.0,0.0,0.0,1.0,33.674583,-114.71612,5.0,3.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,231.36
188,0.0,59.0,0.0,0.0,0.0,0.0,1.0,36.19204239161876,-119.7645,3.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455
189,0.0,19.0,1.0,0.0,1.0,0.0,0.0,38.7904,-121.236973,4.0,3.0,1.0,0.0,71.0,1.0,1.0,1.0,1.0,2.0,82.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7723.94
190,0.0,29.0,1.0,0.0,0.0,0.0,0.0,36.19204239161876,-122.407992,3.0,3.0,0.0,0.0,60.0,0.0,1.0,1.0,1.0,1.0,27.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120.0,6436.5
191,0.0,56.0,0.0,0.0,0.0,0.0,0.0,38.486938,-121.395805,2.0,3.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,111.44
192,0.0,19.0,1.0,0.0,1.0,1.0,0.0,39.783747,-120.661032,2.0,3.0,1.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,267.83000000000004
193,1.0,36.0,0.0,0.0,1.0,0.0,0.0,36.19204239161876,-122.491642,3.0,3.0,1.0,2.0,24.0,0.0,1.0,0.0,1.0,2.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3044.441077322455
194,1.0,32.0,0.0,0.0,1.0,1.0,1.0,36.19204239161876,-118.149953,3.0,3.0,1.0,1.0,72.0,0.0,0.0,0.0,1.0,1.0,16.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,60.0,4724.5
